player,nation,pos,squad,born,mp,starts,min,gls,ast,pk,pkatt,crdy,crdr,gls_per_90,ast_per_90,g_plus_a_per_90,g_minus_pk_per_90,year,league
Alexandru Maxim,ro ROU,MF,Stuttgart,1990,26,15,1447,2,6,0,0,3,0,0.12,0.37,0.5,0.12,2014,German
Slobodan Medojevi?,rs SRB,MF,Eint Frankfurt,1990,14,10,796,0,0,0,0,3,1,0,0,0,0,2014,German
Alban Meha,xk KVX,MF,Paderborn 07,1986,18,13,1221,3,0,1,1,1,0,0.22,0,0.22,0.15,2014,German
Admir Mehmedi,ch SUI,"FW,MF",Freiburg,1991,28,26,2239,4,1,0,1,3,0,0.16,0.04,0.2,0.16,2014,German
Alexander Meier,de GER,"FW,MF",Eint Frankfurt,1983,26,24,2210,19,2,3,4,0,0,0.77,0.08,0.86,0.65,2014,German
Max Meyer,de GER,"FW,MF",Schalke 04,1995,28,22,1844,5,1,0,0,0,0,0.24,0.05,0.29,0.24,2014,German
Stefan Mitrovi?,rs SRB,DF,Freiburg,1990,14,13,1136,0,1,0,0,2,1,0,0.08,0.08,0,2014,German
Henrikh Mkhitaryan,am ARM,MF,Dortmund,1989,28,21,1921,3,4,0,0,4,0,0.14,0.19,0.33,0.14,2014,German
Anthony Modeste,fr FRA,FW,Hoffenheim,1988,26,16,1294,7,1,0,0,2,0,0.49,0.07,0.56,0.49,2014,German
Sascha Mölders,de GER,FW,Augsburg,1985,12,4,352,1,0,0,0,1,0,0.26,0,0.26,0.26,2014,German
Christoph Moritz,de GER,MF,Mainz 05,1990,9,6,504,0,0,0,0,0,0,0,0,0,0,2014,German
Mensur Mujdža,ba BIH,"DF,MF",Freiburg,1984,10,5,549,0,0,0,0,1,0,0,0,0,0,2014,German
Nicolai Müller,de GER,"FW,MF",Hamburger SV,1987,27,24,2077,1,4,0,0,7,0,0.04,0.17,0.22,0.04,2014,German
Thomas Müller,de GER,"FW,MF",Bayern Munich,1989,32,28,2364,13,10,3,3,1,0,0.49,0.38,0.88,0.38,2014,German
Mats Møller Dæhli,no NOR,MF,Freiburg,1995,2,2,180,0,0,0,0,0,0,0,0,0,0,2014,German
Valmir Nafiu,mk MKD,"FW,MF",Hamburger SV,1994,2,0,29,0,0,0,0,0,0,0,0,0,0,2014,German
Kazuki Nagasawa,jp JPN,MF,Köln,1991,10,5,388,0,0,0,0,0,0,0,0,0,0,2014,German
Naldo,br BRA,DF,Wolfsburg,1982,32,32,2878,7,2,0,0,5,0,0.22,0.06,0.28,0.22,2014,German
Matija Nastasi?,rs SRB,DF,Schalke 04,1993,16,16,1440,0,0,0,0,3,0,0,0,0,0,2014,German
Marcel Ndjeng,cm CMR,MF,Hertha BSC,1982,16,11,1108,1,2,0,0,2,0,0.08,0.16,0.24,0.08,2014,German
Manuel Neuer,de GER,GK,Bayern Munich,1986,32,31,2867,0,0,0,0,1,0,0,0,0,0,2014,German
Roman Neustädter,ru RUS,"DF,MF",Schalke 04,1988,29,28,2412,2,0,0,0,6,0,0.07,0,0.07,0.07,2014,German
Georg Niedermeier,de GER,DF,Stuttgart,1986,22,19,1682,1,1,0,0,4,1,0.05,0.05,0.11,0.05,2014,German
Peter Niemeyer,de GER,"DF,MF",Hertha BSC,1983,17,9,905,1,0,0,0,6,0,0.1,0,0.1,0.1,2014,German
Håvard Nordtveit,no NOR,"DF,MF",M'Gladbach,1990,22,11,895,2,0,0,0,2,1,0.2,0,0.2,0.2,2014,German
Nikol?e Noveski,mk MKD,DF,Mainz 05,1979,9,7,593,0,1,0,0,2,0,0,0.15,0.15,0,2014,German
Chinedu Obasi,ng NGA,FW,Schalke 04,1986,6,1,210,0,0,0,0,0,0,0,0,0,0,2014,German
Ludovic Obraniak,pl POL,MF,Werder Bremen,1984,2,1,56,0,0,0,0,1,0,0,0,0,0,2014,German
Bastian Oczipka,de GER,"DF,MF",Eint Frankfurt,1989,30,28,2571,1,5,0,0,6,0,0.04,0.18,0.21,0.04,2014,German
Shinji Okazaki,jp JPN,"FW,MF",Mainz 05,1986,32,31,2784,12,3,0,0,4,0,0.39,0.1,0.48,0.39,2014,German
Ivica Oli?,hr CRO,FW,Wolfsburg,1979,14,12,960,5,0,0,0,0,0,0.47,0,0.47,0.47,2014,German
Ivica Oli?,hr CRO,FW,Hamburger SV,1979,16,16,1294,2,0,0,0,3,0,0.14,0,0.14,0.14,2014,German
Pawe? Olkowski,pl POL,"DF,MF",Köln,1990,27,24,2110,2,2,0,0,1,1,0.09,0.09,0.17,0.09,2014,German
Yuya Osako,jp JPN,"FW,MF",Köln,1990,28,16,1523,3,3,0,0,1,0,0.18,0.18,0.35,0.18,2014,German
Matthias Ostrzolek,de GER,"DF,MF",Hamburger SV,1990,25,23,2044,0,1,0,0,5,1,0,0.04,0.04,0,2014,German
Idir Ouali,fr FRA,"FW,MF",Paderborn 07,1988,6,4,296,0,0,0,0,1,0,0,0,0,0,2014,German
Levin Öztunal?,de GER,"FW,MF",Leverkusen,1996,6,2,150,0,0,0,0,0,0,0,0,0,0,2014,German
Levin Öztunal?,de GER,MF,Werder Bremen,1996,16,8,747,1,3,0,0,1,0,0.12,0.36,0.48,0.12,2014,German
Christian Pander,de GER,DF,Hannover 96,1983,8,4,436,0,0,0,0,0,0,0,0,0,0,2014,German
Kyriakos Papadopoulos,gr GRE,"DF,MF",Leverkusen,1992,14,9,831,2,1,0,0,5,0,0.22,0.11,0.32,0.22,2014,German
Sokratis Papastathopoulos,gr GRE,DF,Dortmund,1988,21,19,1728,1,0,0,0,6,0,0.05,0,0.05,0.05,2014,German
Devante Parker,de GER,MF,Mainz 05,1996,1,0,9,0,0,0,0,0,0,0,0,0,0,2014,German
Shawn Parker,de GER,FW,Augsburg,1993,8,1,203,0,1,0,0,1,0,0,0.44,0.44,0,2014,German
Peter Pekarík,sk SVK,DF,Hertha BSC,1986,30,30,2650,0,1,0,0,3,0,0,0.03,0.03,0,2014,German
Mirnes Pepi?,me MNE,MF,Paderborn 07,1995,2,0,23,0,0,0,0,0,0,0,0,0,0,2014,German
João Pereira,pt POR,"DF,MF",Hannover 96,1984,5,4,405,0,0,0,0,2,1,0,0,0,0,2014,German
Ivan Periši?,hr CRO,"FW,MF",Wolfsburg,1989,24,21,1719,5,4,0,1,4,0,0.26,0.21,0.47,0.26,2014,German
S?awomir Peszko,pl POL,MF,Köln,1985,18,10,999,0,1,0,0,5,0,0,0.09,0.09,0,2014,German
Nils Petersen,de GER,FW,Freiburg,1988,12,5,506,9,1,1,1,0,0,1.6,0.18,1.78,1.42,2014,German
Nils Petersen,de GER,FW,Werder Bremen,1988,7,2,225,0,1,0,0,0,0,0,0.4,0.4,0,2014,German
Patrick Pflücke,de GER,MF,Mainz 05,1996,1,0,10,0,0,0,0,0,0,0,0,0,0,2014,German
Maximilian Philipp,de GER,"FW,MF",Freiburg,1994,24,10,1165,1,2,0,0,4,0,0.08,0.15,0.23,0.08,2014,German
Ronny Philp,de GER,DF,Augsburg,1989,2,0,21,0,0,0,0,0,0,0,0,0,0,2014,German
Lucas Piazon,br BRA,"FW,MF",Eint Frankfurt,1994,22,11,1059,2,0,0,0,3,0,0.17,0,0.17,0.17,2014,German
Lukasz Piszczek,pl POL,"DF,MF",Dortmund,1985,22,19,1655,0,1,0,0,4,0,0,0.05,0.05,0,2014,German
Claudio Pizarro,pe PER,FW,Bayern Munich,1978,13,2,329,0,1,0,0,0,0,0,0.27,0.27,0,2014,German
Felix Platte,de GER,FW,Schalke 04,1996,2,1,81,0,0,0,0,0,0,0,0,0,0,2014,German
Marvin Plattenhardt,de GER,DF,Hertha BSC,1992,15,14,1283,0,1,0,0,1,0,0,0.07,0.07,0,2014,German
Eugen Polanski,pl POL,MF,Hoffenheim,1986,30,29,2536,5,0,2,2,7,0,0.18,0,0.18,0.11,2014,German
Edgar Prib,de GER,MF,Hannover 96,1989,20,11,1041,1,2,0,0,4,0,0.09,0.17,0.26,0.09,2014,German
Sebastian Prödl,at AUT,"DF,MF",Werder Bremen,1987,21,20,1739,3,1,0,0,5,0,0.16,0.05,0.21,0.16,2014,German
Rafa,es ESP,"DF,MF",Paderborn 07,1985,16,16,1387,0,0,0,0,2,0,0,0,0,0,2014,German
Raffael,br BRA,"FW,MF",M'Gladbach,1985,31,28,2365,12,2,0,0,1,0,0.46,0.08,0.53,0.46,2014,German
Rafinha,br BRA,DF,Bayern Munich,1985,26,24,2138,0,0,0,0,4,0,0,0,0,0,2014,German
Baba Rahman,gh GHA,DF,Augsburg,1994,31,29,2671,0,4,0,0,4,0,0,0.13,0.13,0,2014,German
Slobodan Rajkovi?,rs SRB,DF,Hamburger SV,1989,11,11,978,1,0,0,0,1,0,0.09,0,0.09,0.09,2014,German
Adrián Ramos,co COL,FW,Dortmund,1986,18,6,717,2,2,0,0,0,0,0.25,0.25,0.5,0.25,2014,German
Konstantin Rausch,ru RUS,"DF,MF",Stuttgart,1990,4,0,75,0,0,0,0,0,0,0,0,0,0,2014,German
Pepe Reina,es ESP,GK,Bayern Munich,1982,3,3,193,0,0,0,0,0,1,0,0,0,0,2014,German
Stefan Reinartz,de GER,"DF,MF",Leverkusen,1989,17,9,978,1,0,0,0,2,0,0.09,0,0.09,0.09,2014,German
Marco Reus,de GER,MF,Dortmund,1989,20,18,1562,7,5,0,0,1,0,0.4,0.29,0.69,0.4,2014,German
Franck Ribéry,fr FRA,"FW,MF",Bayern Munich,1983,15,9,964,5,7,0,0,2,0,0.47,0.65,1.12,0.47,2014,German
Sascha Riether,de GER,"DF,MF",Freiburg,1983,19,16,1405,0,0,0,0,3,0,0,0,0,0,2014,German
Marcel Risse,de GER,"DF,FW",Köln,1989,29,26,2258,5,3,0,0,3,0,0.2,0.12,0.32,0.2,2014,German
Arjen Robben,nl NED,"FW,MF",Bayern Munich,1984,21,20,1673,17,7,2,2,0,0,0.91,0.38,1.29,0.81,2014,German
Sebastian Rode,de GER,MF,Bayern Munich,1990,23,8,972,2,5,0,0,2,0,0.19,0.46,0.65,0.19,2014,German
Ricardo Rodríguez,ch SUI,DF,Wolfsburg,1992,26,26,2290,6,4,3,3,2,0,0.24,0.16,0.39,0.12,2014,German
Simon Rolfes,de GER,MF,Leverkusen,1982,24,13,1234,1,1,0,0,4,0,0.07,0.07,0.15,0.07,2014,German
Oriol Romeu,es ESP,MF,Stuttgart,1991,27,20,1822,0,0,0,0,7,0,0,0,0,0,2014,German
Ronny,br BRA,"DF,MF",Hertha BSC,1986,19,9,932,3,2,1,1,4,0,0.29,0.19,0.48,0.19,2014,German
Antonio Rüdiger,de GER,DF,Stuttgart,1993,19,18,1604,0,1,0,0,2,0,0,0.06,0.06,0,2014,German
Artjoms Rud?evs,lv LVA,FW,Hamburger SV,1988,22,7,942,1,3,0,0,1,0,0.1,0.29,0.38,0.1,2014,German
Sebastian Rudy,de GER,MF,Hoffenheim,1990,29,25,2243,4,3,0,1,9,0,0.16,0.12,0.28,0.16,2014,German
Lukas Rupp,de GER,MF,Paderborn 07,1991,31,21,2010,4,1,0,0,3,0,0.18,0.04,0.22,0.18,2014,German
Marco Russ,de GER,"DF,MF",Eint Frankfurt,1985,26,26,2221,2,3,0,0,5,0,0.08,0.12,0.2,0.08,2014,German
Mahir Sa?l?k,tr TUR,FW,Paderborn 07,1983,11,3,308,1,1,0,0,2,0,0.29,0.29,0.58,0.29,2014,German
Nuri ?ahin,tr TUR,MF,Dortmund,1988,7,6,544,1,0,0,0,0,0,0.17,0,0.17,0.17,2014,German
G?toku Sakai,jp JPN,"DF,MF",Stuttgart,1991,18,17,1437,1,1,0,0,0,0,0.06,0.06,0.13,0.06,2014,German
Hiroki Sakai,jp JPN,"DF,MF",Hannover 96,1990,27,27,2322,0,0,0,0,6,1,0,0,0,0,2014,German
Sejad Salihovi?,ba BIH,"DF,MF",Hoffenheim,1984,13,5,440,2,0,2,2,3,0,0.41,0,0.41,0,2014,German
Sidney Sam,de GER,"FW,MF",Schalke 04,1988,11,7,523,0,1,0,0,1,0,0,0.17,0.17,0,2014,German
Jairo Samperio,es ESP,"FW,MF",Mainz 05,1993,22,11,1107,2,2,0,0,2,0,0.16,0.16,0.33,0.16,2014,German
Leroy Sané,de GER,"FW,MF",Schalke 04,1996,13,7,610,3,0,0,0,0,0,0.44,0,0.44,0.44,2014,German
Salif Sané,sn SEN,"DF,MF",Hannover 96,1990,18,16,1439,2,0,0,0,8,0,0.13,0,0.13,0.13,2014,German
Felipe Santana,br BRA,DF,Schalke 04,1986,4,3,305,0,0,0,0,0,0,0,0,0,0,2014,German
Sercan Sararer,tr TUR,"FW,MF",Stuttgart,1989,7,6,380,0,0,0,0,1,0,0,0,0,0,2014,German
Marcel Schäfer,de GER,"DF,MF",Wolfsburg,1984,16,7,670,0,1,0,0,0,0,0,0.13,0.13,0,2014,German
Dani Schahin,de GER,FW,Freiburg,1989,12,1,244,0,0,0,0,1,0,0,0,0,0,2014,German
Julian Schieber,de GER,FW,Hertha BSC,1989,16,15,1276,7,0,0,0,1,0,0.49,0,0.49,0.49,2014,German
Sven Schipplock,de GER,FW,Hoffenheim,1988,25,8,811,3,0,0,0,4,0,0.33,0,0.33,0.33,2014,German
Jan Schlaudraff,de GER,"FW,MF",Hannover 96,1983,5,0,62,0,0,0,0,0,0,0,0,0,0,2014,German
Marcel Schmelzer,de GER,DF,Dortmund,1988,22,22,1915,0,2,0,0,4,0,0,0.09,0.09,0,2014,German
Jonathan Schmid,fr FRA,"DF,MF",Freiburg,1990,33,32,2823,4,8,0,0,2,0,0.13,0.26,0.38,0.13,2014,German
Manuel Schmiedebach,de GER,MF,Hannover 96,1988,27,26,2245,0,0,0,0,5,0,0,0,0,0,2014,German
Christian Schulz,de GER,"DF,MF",Hannover 96,1983,31,31,2642,1,0,0,0,7,0,0.03,0,0.03,0.03,2014,German
Nico Schulz,de GER,"DF,MF",Hertha BSC,1993,28,24,1985,1,0,0,0,2,2,0.05,0,0.05,0.05,2014,German
André Schürrle,de GER,"FW,MF",Wolfsburg,1990,14,7,662,1,2,0,0,1,0,0.14,0.27,0.41,0.14,2014,German
Julian Schuster,de GER,MF,Freiburg,1985,21,18,1546,0,0,0,1,7,0,0,0,0,0,2014,German
Daniel Schwaab,de GER,DF,Stuttgart,1988,31,27,2346,1,1,0,0,2,1,0.04,0.04,0.08,0.04,2014,German
Pirmin Schwegler,ch SUI,MF,Hoffenheim,1987,28,26,2253,1,4,0,0,5,0,0.04,0.16,0.2,0.04,2014,German
Bastian Schweinsteiger,de GER,"DF,MF",Bayern Munich,1984,20,15,1361,5,4,0,0,4,0,0.33,0.26,0.6,0.33,2014,German
Haris Seferovi?,ch SUI,FW,Eint Frankfurt,1992,32,32,2842,10,6,0,0,8,1,0.32,0.19,0.51,0.32,2014,German
Davie Selke,de GER,FW,Werder Bremen,1995,30,22,1984,9,3,0,0,4,0,0.41,0.14,0.54,0.41,2014,German
Xherdan Shaqiri,ch SUI,"FW,MF",Bayern Munich,1991,9,3,343,1,2,0,0,0,0,0.26,0.52,0.79,0.26,2014,German
Petar Sliškovi?,hr CRO,FW,Mainz 05,1991,2,0,11,0,0,0,0,0,0,0,0,0,0,2014,German
Artur Sobiech,pl POL,FW,Hannover 96,1990,19,4,536,2,1,0,0,0,0,0.34,0.17,0.5,0.34,2014,German
Yann Sommer,ch SUI,GK,M'Gladbach,1988,34,34,3060,0,0,0,0,1,0,0,0,0,0,2014,German
Oliver Sorg,de GER,DF,Freiburg,1990,25,24,2052,1,3,0,0,3,0,0.04,0.13,0.18,0.04,2014,German
Elkin Soto,co COL,MF,Mainz 05,1980,16,4,422,3,1,0,0,3,0,0.64,0.21,0.85,0.64,2014,German
Emir Spahi?,ba BIH,DF,Leverkusen,1980,22,22,1875,1,0,0,0,7,2,0.05,0,0.05,0.05,2014,German
Marius Stankevi?ius,lt LTU,"DF,MF",Hannover 96,1981,2,1,80,0,0,0,0,0,0,0,0,0,0,2014,German
Marc Stendera,de GER,MF,Eint Frankfurt,1995,26,21,1838,3,5,0,0,6,0,0.15,0.24,0.39,0.15,2014,German
Janek Sternberg,de GER,DF,Werder Bremen,1992,14,12,1015,0,0,0,0,2,0,0,0,0,0,2014,German
Zoltán Stieber,hu HUN,"FW,MF",Hamburger SV,1988,25,16,1538,3,2,0,0,1,0,0.18,0.12,0.29,0.18,2014,German
Lars Stindl,de GER,"FW,MF",Hannover 96,1988,21,20,1798,10,3,1,1,8,1,0.5,0.15,0.65,0.45,2014,German
Valentin Stocker,ch SUI,MF,Hertha BSC,1989,26,22,1855,3,4,0,0,6,0,0.15,0.19,0.34,0.15,2014,German
Moritz Stoppelkamp,de GER,"FW,MF",Paderborn 07,1986,27,25,2176,4,2,0,0,5,0,0.17,0.08,0.25,0.17,2014,German
Martin Stranzl,at AUT,"DF,MF",M'Gladbach,1980,19,18,1544,0,0,0,0,3,0,0,0,0,0,2014,German
Richard Strebinger,at AUT,GK,Werder Bremen,1993,2,1,122,0,0,0,0,0,0,0,0,0,0,2014,German
Rico Strieder,de GER,MF,Bayern Munich,1992,1,1,90,0,0,0,0,0,0,0,0,0,0,2014,German
Tobias Strobl,de GER,"DF,MF",Hoffenheim,1990,30,26,2441,0,1,0,0,6,0,0,0.04,0.04,0,2014,German
Christian Strohdiek,de GER,DF,Paderborn 07,1988,22,18,1613,0,0,0,0,2,0,0,0,0,0,2014,German
Neven Suboti?,rs SRB,DF,Dortmund,1988,28,24,2274,2,0,0,0,9,0,0.08,0,0.08,0.08,2014,German
Niklas Süle,de GER,DF,Hoffenheim,1995,15,15,1269,1,0,0,0,1,0,0.07,0,0.07,0.07,2014,German
Dušan Švento,sk SVK,"DF,MF",Köln,1985,19,12,1005,0,0,0,0,0,0,0,0,0,0,2014,German
Ádám Szalai,hu HUN,FW,Hoffenheim,1987,26,13,1320,4,4,0,0,2,1,0.27,0.27,0.55,0.27,2014,German
Stefan Thesker,de GER,DF,Hannover 96,1991,2,1,97,0,0,0,0,0,0,0,0,0,0,2014,German
Erik Thommy,de GER,MF,Augsburg,1994,3,0,40,0,0,0,0,0,0,0,0,0,0,2014,German
Jeremy Toljan,de GER,DF,Hoffenheim,1994,6,4,381,0,0,0,0,0,0,0,0,0,0,2014,German
Ömer Toprak,tr TUR,DF,Leverkusen,1989,29,27,2498,1,0,0,0,10,0,0.04,0,0.04,0.04,2014,German
Marc Torrejón,es ESP,DF,Freiburg,1986,19,17,1507,0,0,0,0,3,1,0,0,0,0,2014,German
Ibrahima Traoré,gn GUI,MF,M'Gladbach,1988,24,8,853,2,1,0,0,3,0,0.21,0.11,0.32,0.21,2014,German
Kevin Trapp,de GER,GK,Eint Frankfurt,1990,22,22,1979,0,0,0,0,1,0,0,0,0,0,2014,German
Christian Träsch,de GER,"DF,MF",Wolfsburg,1987,12,8,730,0,0,0,0,0,0,0,0,0,0,2014,German
Atsuto Uchida,jp JPN,DF,Schalke 04,1988,19,18,1675,0,3,0,0,2,0,0,0.16,0.16,0,2014,German
Anthony Ujah,ng NGA,FW,Köln,1990,32,28,2344,10,3,0,0,2,0,0.38,0.12,0.5,0.38,2014,German
Sven Ulreich,de GER,GK,Stuttgart,1988,28,28,2520,0,0,0,0,0,0,0,0,0,0,2014,German
Nelson Valdez,py PAR,FW,Eint Frankfurt,1983,10,6,515,1,0,0,0,2,0,0.17,0,0.17,0.17,2014,German
Paul Verhaegh,nl NED,DF,Augsburg,1983,27,27,2337,6,1,6,7,5,1,0.23,0.04,0.27,0,2014,German
Jannik Vestergaard,dk DEN,DF,Werder Bremen,1992,15,15,1282,1,0,0,0,3,0,0.07,0,0.07,0.07,2014,German
Jannik Vestergaard,dk DEN,DF,Hoffenheim,1992,6,1,159,1,0,0,0,0,0,0.57,0,0.57,0.57,2014,German
Vieirinha,pt POR,"DF,FW",Wolfsburg,1986,31,25,2306,1,5,0,0,1,0,0.04,0.2,0.23,0.04,2014,German
Kevin Vogt,de GER,"DF,MF",Köln,1991,32,30,2688,1,3,0,0,8,0,0.03,0.1,0.13,0.03,2014,German
Kevin Volland,de GER,"FW,MF",Hoffenheim,1992,32,30,2668,8,5,0,0,6,0,0.27,0.17,0.44,0.27,2014,German
Mario Vran?i?,ba BIH,MF,Paderborn 07,1989,30,23,2119,2,1,0,0,5,0,0.08,0.04,0.13,0.08,2014,German
Marc Vucinovic,de GER,MF,Paderborn 07,1988,8,3,326,1,0,0,0,0,0,0.28,0,0.28,0.28,2014,German
Sandro Wagner,de GER,FW,Hertha BSC,1987,15,0,272,0,0,0,0,2,0,0,0,0,0,2014,German
Luca Waldschmidt,de GER,FW,Eint Frankfurt,1996,3,1,106,0,0,0,0,0,0,0,0,0,0,2014,German
Roman Weidenfeller,de GER,GK,Dortmund,1980,25,25,2250,0,0,0,0,0,0,0,0,0,0,2014,German
Mitchell Weiser,de GER,"DF,MF",Bayern Munich,1994,13,8,780,1,0,0,0,2,0,0.12,0,0.12,0.12,2014,German
Timon Wellenreuther,de GER,GK,Schalke 04,1995,8,7,675,0,0,0,0,0,0,0,0,0,0,2014,German
Jens Wemmer,de GER,MF,Paderborn 07,1985,21,17,1491,1,1,0,0,0,0,0.06,0.06,0.12,0.06,2014,German
Wendell,br BRA,DF,Leverkusen,1993,26,25,2251,1,1,0,0,8,0,0.04,0.04,0.08,0.04,2014,German
Oscar Wendt,se SWE,"DF,MF",M'Gladbach,1985,26,25,2295,2,1,0,0,4,0,0.08,0.04,0.12,0.08,2014,German
Timo Werner,de GER,"FW,MF",Stuttgart,1996,32,16,1629,3,1,0,0,1,0,0.17,0.06,0.22,0.17,2014,German
Tobias Werner,de GER,MF,Augsburg,1985,31,30,2625,8,4,0,1,8,0,0.27,0.14,0.41,0.27,2014,German
Heiko Westermann,de GER,"DF,MF",Hamburger SV,1983,28,27,2305,0,0,0,0,4,0,0,0,0,0,2014,German
Felix Wiedwald,de GER,GK,Eint Frankfurt,1990,10,9,811,0,0,0,0,0,0,0,0,0,0,2014,German
